DAY,SUSCEPTIBLE,EXPOSED,PRESYMPTOMATIC,SYMPTOMATIC,MILD,SEVERE,ASYMPTOMATIC1,ASYMPTOMATIC2,RECOVERED,DECEASED,HOSPITALIZED,SUSCEPTIBLE_AGE0-9,SUSCEPTIBLE_AGE10-19,SUSCEPTIBLE_AGE20-29,SUSCEPTIBLE_AGE30-39,SUSCEPTIBLE_AGE40-49,SUSCEPTIBLE_AGE50-59,SUSCEPTIBLE_AGE60-69,SUSCEPTIBLE_AGE70+,EXPOSED_AGE0-9,EXPOSED_AGE10-19,EXPOSED_AGE20-29,EXPOSED_AGE30-39,EXPOSED_AGE40-49,EXPOSED_AGE50-59,EXPOSED_AGE60-69,EXPOSED_AGE70+,PRESYMPTOMATIC_AGE0-9,PRESYMPTOMATIC_AGE10-19,PRESYMPTOMATIC_AGE20-29,PRESYMPTOMATIC_AGE30-39,PRESYMPTOMATIC_AGE40-49,PRESYMPTOMATIC_AGE50-59,PRESYMPTOMATIC_AGE60-69,PRESYMPTOMATIC_AGE70+,SYMPTOMATIC_AGE0-9,SYMPTOMATIC_AGE10-19,SYMPTOMATIC_AGE20-29,SYMPTOMATIC_AGE30-39,SYMPTOMATIC_AGE40-49,SYMPTOMATIC_AGE50-59,SYMPTOMATIC_AGE60-69,SYMPTOMATIC_AGE70+,MILD_AGE0-9,MILD_AGE10-19,MILD_AGE20-29,MILD_AGE30-39,MILD_AGE40-49,MILD_AGE50-59,MILD_AGE60-69,MILD_AGE70+,SEVERE_AGE0-9,SEVERE_AGE10-19,SEVERE_AGE20-29,SEVERE_AGE30-39,SEVERE_AGE40-49,SEVERE_AGE50-59,SEVERE_AGE60-69,SEVERE_AGE70+,ASYMPTOMATIC1_AGE0-9,ASYMPTOMATIC1_AGE10-19,ASYMPTOMATIC1_AGE20-29,ASYMPTOMATIC1_AGE30-39,ASYMPTOMATIC1_AGE40-49,ASYMPTOMATIC1_AGE50-59,ASYMPTOMATIC1_AGE60-69,ASYMPTOMATIC1_AGE70+,ASYMPTOMATIC2_AGE0-9,ASYMPTOMATIC2_AGE10-19,ASYMPTOMATIC2_AGE20-29,ASYMPTOMATIC2_AGE30-39,ASYMPTOMATIC2_AGE40-49,ASYMPTOMATIC2_AGE50-59,ASYMPTOMATIC2_AGE60-69,ASYMPTOMATIC2_AGE70+,RECOVERED_AGE0-9,RECOVERED_AGE10-19,RECOVERED_AGE20-29,RECOVERED_AGE30-39,RECOVERED_AGE40-49,RECOVERED_AGE50-59,RECOVERED_AGE60-69,RECOVERED_AGE70+,DECEASED_AGE0-9,DECEASED_AGE10-19,DECEASED_AGE20-29,DECEASED_AGE30-39,DECEASED_AGE40-49,DECEASED_AGE50-59,DECEASED_AGE60-69,DECEASED_AGE70+
43,85,705,1852,2138,1113,8,1403,790,10604,2,4,20,12,26,11,9,4,1,2,144,122,203,107,67,38,21,3,405,301,486,328,165,95,58,14,0,330,785,479,288,152,77,27,0,181,419,255,135,74,39,10,0,0,0,0,0,0,0,8,731,286,173,93,58,42,15,5,409,155,95,60,30,25,14,2,2257,1782,2755,1854,972,622,284,78,0,0,0,0,0,0,0,2
44,51,371,1627,2049,1164,7,1326,791,11311,3,3,14,8,13,4,7,3,1,1,66,66,116,58,34,15,12,4,371,263,446,274,134,84,46,9,0,320,729,482,265,150,79,24,0,177,452,236,158,82,43,16,0,0,0,0,0,0,0,7,701,263,159,90,58,36,14,5,402,164,94,64,29,26,10,2,2412,1908,2933,1979,1039,656,304,80,0,0,0,0,0,0,0,3
45,40,152,1327,1942,1126,7,1247,788,12068,3,3,11,7,11,2,6,2,0,1,27,22,46,29,15,7,4,2,294,220,383,208,106,74,36,6,0,298,688,468,248,138,80,22,0,175,423,248,142,78,41,19,0,0,0,0,0,0,0,7,654,248,146,90,59,30,16,4,412,162,93,58,26,28,7,2,2568,2037,3152,2084,1122,695,325,85,0,0,0,0,0,0,0,3
46,39,56,954,1790,1113,5,1174,766,12799,4,3,11,7,10,2,6,2,0,1,10,8,18,12,2,2,2,2,200,167,277,146,86,51,22,5,0,263,649,438,216,127,76,21,0,178,405,239,156,77,46,12,0,0,0,0,0,0,0,5,605,230,147,96,52,26,16,2,405,154,89,52,29,27,7,3,2735,2162,3347,2202,1177,740,340,96,0,0,0,0,0,0,0,4
47,39,14,636,1567,1154,6,1046,739,13495,4,3,11,7,10,2,6,2,0,1,3,1,3,4,0,1,1,1,132,116,185,95,61,29,14,4,0,222,563,393,182,120,68,19,0,172,447,263,146,70,44,12,0,0,0,0,0,0,0,6,547,214,127,78,45,21,12,2,388,142,92,50,34,20,9,4,2885,2295,3515,2302,1250,789,361,98,0,0,0,0,0,0,0,4
48,39,3,379,1306,1155,8,922,720,14164,4,3,11,7,10,2,6,2,0,1,2,0,0,0,0,0,1,0,71,62,122,54,36,21,9,4,0,181,473,320,156,95,64,17,0,177,436,277,136,81,39,9,0,0,0,0,0,0,0,8,485,185,110,70,43,21,7,1,383,146,87,46,32,14,9,3,3014,2411,3704,2418,1315,818,380,104,0,0,0,0,0,0,0,4
49,39,0,189,1058,1097,8,772,661,14872,4,4,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,34,34,55,28,16,10,9,3,0,147,410,251,122,71,44,13,0,166,385,259,145,85,46,11,0,0,0,0,0,0,0,8,406,149,100,56,31,21,7,2,360,127,77,47,32,11,5,2,3155,2539,3905,2544,1372,852,398,107,0,0,0,0,0,0,0,4
50,39,0,93,816,991,8,579,668,15501,5,4,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,14,17,30,20,3,4,3,2,0,116,319,183,95,59,34,10,0,143,352,252,128,66,43,7,0,0,0,0,0,0,0,8,307,109,81,34,23,19,4,2,344,135,83,56,34,10,5,1,3290,2642,4067,2640,1435,892,420,115,0,0,0,0,0,0,0,5
51,39,0,33,593,889,7,390,623,16120,6,3,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,7,2,7,10,3,0,3,1,0,91,235,132,67,39,20,9,0,120,338,214,109,64,37,7,0,0,0,0,0,0,0,7,203,82,53,16,18,14,2,2,319,120,86,53,24,15,6,0,3426,2747,4213,2760,1497,918,441,118,0,0,0,0,0,0,0,6
52,39,0,15,388,779,7,254,519,16693,6,3,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,4,1,2,5,0,0,2,1,0,65,150,83,50,19,13,8,0,95,305,185,92,62,34,6,0,0,0,0,0,0,0,7,131,51,36,12,11,11,1,1,276,98,68,37,23,12,4,1,3544,2852,4371,2863,1542,946,455,120,0,0,0,0,0,0,0,6
53,39,0,3,246,662,8,138,441,17157,6,4,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,35,103,47,31,13,10,7,0,97,242,161,82,47,29,4,0,0,0,0,0,0,0,8,72,26,19,6,5,8,1,1,233,91,56,26,20,11,4,0,3649,2912,4512,2944,1580,971,465,124,0,0,0,0,0,0,0,6
54,39,0,1,123,535,7,69,335,17583,8,2,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,47,25,12,7,9,6,0,77,207,120,76,34,19,2,0,0,0,0,0,0,0,7,33,17,8,3,4,4,0,0,179,59,49,18,15,11,3,1,3742,2992,4621,3019,1611,994,478,126,0,0,0,0,0,0,0,8
55,39,0,1,65,402,8,29,234,17913,9,1,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,28,18,2,2,4,3,0,60,149,80,66,30,14,3,0,0,0,0,0,0,0,8,13,9,2,2,1,2,0,0,123,46,31,14,11,6,2,1,3818,3039,4722,3071,1638,1010,489,126,0,0,0,0,0,0,0,9
56,39,0,1,22,289,9,11,157,18163,9,1,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,8,2,0,3,2,0,46,120,60,32,21,8,2,0,0,0,0,0,0,0,9,6,1,1,2,1,0,0,0,83,29,23,9,4,6,2,1,3865,3085,4782,3106,1679,1023,496,127,0,0,0,0,0,0,0,9
57,39,0,0,10,186,7,6,91,18351,10,2,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,2,0,24,80,35,22,16,8,1,0,0,0,0,0,0,0,7,4,1,0,1,0,0,0,0,54,19,10,3,3,1,0,1,3897,3118,4840,3142,1693,1033,499,129,0,0,0,0,0,0,0,10
58,39,0,0,2,118,6,2,66,18457,10,2,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,47,26,17,9,5,2,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,40,12,7,4,3,0,0,0,3914,3137,4878,3154,1698,1041,504,131,0,0,0,0,0,0,0,10
59,39,0,0,1,79,5,1,38,18526,11,2,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,34,17,10,3,5,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,23,8,3,1,3,0,0,0,3931,3146,4895,3167,1705,1047,504,131,0,0,0,0,0,0,0,11
60,39,0,0,1,52,4,1,19,18573,11,2,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,21,10,9,3,3,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,11,3,3,0,2,0,0,0,3943,3155,4908,3175,1707,1047,506,132,0,0,0,0,0,0,0,11
61,39,0,0,1,34,2,1,11,18600,12,1,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,12,6,7,2,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,1,3,0,1,0,0,0,3948,3157,4917,3179,1710,1048,507,134,0,0,0,0,0,0,0,12
62,39,0,0,1,22,1,0,8,18616,13,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,4,6,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,2,0,1,0,0,0,3950,3160,4925,3181,1711,1048,507,134,0,0,0,0,0,0,0,13
63,39,0,0,1,14,1,0,5,18627,13,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,3951,3160,4930,3183,1711,1048,509,135,0,0,0,0,0,0,0,13
64,39,0,0,1,9,1,0,4,18633,13,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3952,3160,4931,3184,1714,1048,509,135,0,0,0,0,0,0,0,13
65,39,0,0,1,5,1,0,2,18639,13,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3953,3161,4932,3184,1716,1049,509,135,0,0,0,0,0,0,0,13
66,39,0,0,1,4,0,0,1,18641,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3954,3161,4932,3184,1717,1049,509,135,0,0,0,0,0,0,0,14
67,39,0,0,1,2,0,0,1,18643,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3954,3162,4932,3185,1717,1049,509,135,0,0,0,0,0,0,0,14
68,39,0,0,1,2,0,0,0,18644,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1717,1049,509,135,0,0,0,0,0,0,0,14
69,39,0,0,1,1,0,0,0,18645,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1717,1050,509,135,0,0,0,0,0,0,0,14
70,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
71,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
72,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
73,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
74,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
75,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
76,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
77,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
78,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
79,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
80,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
81,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
82,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
83,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
84,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
85,39,0,0,1,0,0,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
86,39,0,0,0,0,1,0,0,18646,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,135,0,0,0,0,0,0,0,14
87,39,0,0,0,0,0,0,0,18647,14,0,11,7,10,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3955,3162,4932,3185,1718,1050,509,136,0,0,0,0,0,0,0,14
1,18699,1,0,0,0,0,0,0,0,0,0,3943,3179,4869,3279,1641,1063,567,158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18699,0,1,0,0,0,0,0,0,0,0,3943,3179,4869,3279,1641,1063,567,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18693,6,1,0,0,0,0,0,0,0,0,3943,3179,4866,3278,1639,1063,567,158,0,0,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18691,7,1,1,0,0,0,0,0,0,0,3943,3178,4866,3277,1639,1063,567,158,0,1,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18688,7,3,2,0,0,0,0,0,0,0,3943,3176,4866,3277,1639,1063,566,158,0,3,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18688,3,7,2,0,0,0,0,0,0,0,3943,3176,4866,3277,1639,1063,566,158,0,2,0,0,0,0,1,0,0,1,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18688,0,10,2,0,0,0,0,0,0,0,3943,3176,4866,3277,1639,1063,566,158,0,0,0,0,0,0,0,0,0,3,2,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18674,14,7,4,0,0,1,0,0,0,0,3941,3173,4863,3275,1637,1062,566,157,2,3,3,2,2,1,0,1,0,3,1,1,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,18669,15,6,5,1,0,4,0,0,0,0,3938,3172,4863,3275,1636,1062,566,157,3,4,2,1,3,1,0,1,2,1,2,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18667,9,12,6,2,0,4,0,0,0,0,3938,3172,4863,3274,1635,1062,566,157,3,2,1,1,2,0,0,0,2,2,2,2,2,1,0,1,0,1,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,18650,21,12,9,2,0,6,0,0,0,0,3933,3171,4858,3272,1633,1060,566,157,6,2,5,2,4,2,0,0,2,3,2,1,2,1,0,1,0,1,3,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18624,37,17,11,1,0,9,0,1,0,0,3929,3167,4849,3264,1632,1060,566,157,4,5,14,8,4,2,0,0,7,3,2,3,1,0,0,1,0,1,3,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18577,71,25,12,2,0,10,1,2,0,0,3923,3154,4835,3258,1627,1059,564,157,9,16,23,12,6,3,2,0,7,4,6,4,4,0,0,0,0,1,3,4,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
14,18511,114,40,13,4,0,12,3,3,0,0,3906,3140,4816,3250,1622,1057,564,156,23,25,32,19,10,2,2,1,6,8,15,3,5,3,0,0,0,1,4,5,1,1,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
15,18402,178,68,22,4,0,18,2,6,0,0,3890,3119,4782,3230,1611,1052,562,156,32,37,53,31,16,6,3,0,10,15,21,9,7,4,1,1,0,1,9,6,4,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0
16,18229,283,114,32,7,0,25,3,7,0,0,3864,3094,4723,3193,1601,1044,554,156,45,48,91,55,23,13,8,0,20,22,36,20,9,3,3,1,0,3,14,6,5,2,1,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,9,1,1,1,1,0,0,2,1,0,0,0,0,0,0,0,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0
17,17963,454,165,52,6,0,44,5,11,0,0,3801,3050,4641,3155,1588,1028,548,152,95,78,144,71,27,25,11,3,26,29,52,34,13,6,4,1,0,6,24,11,6,2,2,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,18,12,4,4,3,1,1,1,2,2,0,0,1,0,0,0,1,1,3,3,2,0,1,0,0,0,0,0,0,0,0,0
18,17630,632,271,89,4,0,51,5,18,0,0,3735,2988,4546,3099,1559,1012,541,150,124,112,194,100,48,36,15,3,58,51,76,51,19,8,6,2,0,10,43,20,8,5,2,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,22,13,5,4,3,1,2,1,3,2,0,0,0,0,0,0,1,3,4,4,4,1,1,0,0,0,0,0,0,0,0,0
19,17141,882,417,132,5,0,93,9,21,0,0,3635,2902,4410,3012,1513,993,527,149,178,145,265,151,75,42,23,3,81,84,120,68,31,19,11,3,0,20,57,31,14,7,2,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,41,22,11,10,4,1,3,1,7,2,0,0,0,0,0,0,1,4,5,4,4,1,1,1,0,0,0,0,0,0,0,0
20,16511,1179,610,199,13,0,149,12,27,0,0,3504,2806,4239,2893,1456,962,512,139,255,181,329,215,105,53,30,11,109,113,190,100,46,33,16,3,0,34,77,48,20,12,5,3,0,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,64,37,21,14,7,2,3,1,8,2,1,1,0,0,0,0,3,5,6,6,4,1,1,1,0,0,0,0,0,0,0,0
