DAY,SUSCEPTIBLE,EXPOSED,PRESYMPTOMATIC,SYMPTOMATIC,MILD,SEVERE,ASYMPTOMATIC1,ASYMPTOMATIC2,RECOVERED,DECEASED,HOSPITALIZED,SUSCEPTIBLE_AGE0-9,SUSCEPTIBLE_AGE10-19,SUSCEPTIBLE_AGE20-29,SUSCEPTIBLE_AGE30-39,SUSCEPTIBLE_AGE40-49,SUSCEPTIBLE_AGE50-59,SUSCEPTIBLE_AGE60-69,SUSCEPTIBLE_AGE70+,EXPOSED_AGE0-9,EXPOSED_AGE10-19,EXPOSED_AGE20-29,EXPOSED_AGE30-39,EXPOSED_AGE40-49,EXPOSED_AGE50-59,EXPOSED_AGE60-69,EXPOSED_AGE70+,PRESYMPTOMATIC_AGE0-9,PRESYMPTOMATIC_AGE10-19,PRESYMPTOMATIC_AGE20-29,PRESYMPTOMATIC_AGE30-39,PRESYMPTOMATIC_AGE40-49,PRESYMPTOMATIC_AGE50-59,PRESYMPTOMATIC_AGE60-69,PRESYMPTOMATIC_AGE70+,SYMPTOMATIC_AGE0-9,SYMPTOMATIC_AGE10-19,SYMPTOMATIC_AGE20-29,SYMPTOMATIC_AGE30-39,SYMPTOMATIC_AGE40-49,SYMPTOMATIC_AGE50-59,SYMPTOMATIC_AGE60-69,SYMPTOMATIC_AGE70+,MILD_AGE0-9,MILD_AGE10-19,MILD_AGE20-29,MILD_AGE30-39,MILD_AGE40-49,MILD_AGE50-59,MILD_AGE60-69,MILD_AGE70+,SEVERE_AGE0-9,SEVERE_AGE10-19,SEVERE_AGE20-29,SEVERE_AGE30-39,SEVERE_AGE40-49,SEVERE_AGE50-59,SEVERE_AGE60-69,SEVERE_AGE70+,ASYMPTOMATIC1_AGE0-9,ASYMPTOMATIC1_AGE10-19,ASYMPTOMATIC1_AGE20-29,ASYMPTOMATIC1_AGE30-39,ASYMPTOMATIC1_AGE40-49,ASYMPTOMATIC1_AGE50-59,ASYMPTOMATIC1_AGE60-69,ASYMPTOMATIC1_AGE70+,ASYMPTOMATIC2_AGE0-9,ASYMPTOMATIC2_AGE10-19,ASYMPTOMATIC2_AGE20-29,ASYMPTOMATIC2_AGE30-39,ASYMPTOMATIC2_AGE40-49,ASYMPTOMATIC2_AGE50-59,ASYMPTOMATIC2_AGE60-69,ASYMPTOMATIC2_AGE70+,RECOVERED_AGE0-9,RECOVERED_AGE10-19,RECOVERED_AGE20-29,RECOVERED_AGE30-39,RECOVERED_AGE40-49,RECOVERED_AGE50-59,RECOVERED_AGE60-69,RECOVERED_AGE70+,DECEASED_AGE0-9,DECEASED_AGE10-19,DECEASED_AGE20-29,DECEASED_AGE30-39,DECEASED_AGE40-49,DECEASED_AGE50-59,DECEASED_AGE60-69,DECEASED_AGE70+
71,58,0,0,0,0,4,0,0,18623,15,1,10,11,13,8,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951,3219,4886,3192,1724,1001,508,142,0,0,0,0,0,0,0,15
72,58,0,0,0,0,3,0,0,18624,15,1,10,11,13,8,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951,3219,4886,3192,1724,1001,508,143,0,0,0,0,0,0,0,15
73,58,0,0,0,0,3,0,0,18624,15,1,10,11,13,8,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951,3219,4886,3192,1724,1001,508,143,0,0,0,0,0,0,0,15
74,58,0,0,0,0,3,0,0,18624,15,0,10,11,13,8,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951,3219,4886,3192,1724,1001,508,143,0,0,0,0,0,0,0,15
75,58,0,0,0,0,3,0,0,18624,15,0,10,11,13,8,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951,3219,4886,3192,1724,1001,508,143,0,0,0,0,0,0,0,15
76,58,0,0,0,0,3,0,0,18624,15,0,10,11,13,8,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951,3219,4886,3192,1724,1001,508,143,0,0,0,0,0,0,0,15
77,58,0,0,0,0,0,0,0,18625,17,0,10,11,13,8,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951,3219,4886,3192,1724,1001,508,144,0,0,0,0,0,0,0,17
1,18699,1,0,0,0,0,0,0,0,0,0,3964,3231,4866,3229,1715,1059,483,152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18699,0,1,0,0,0,0,0,0,0,0,3964,3231,4866,3229,1715,1059,483,152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,18692,7,0,1,0,0,0,0,0,0,0,3962,3231,4863,3228,1714,1059,483,152,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,18690,5,4,1,0,0,0,0,0,0,0,3962,3230,4863,3228,1714,1059,483,151,1,1,1,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,18673,19,5,2,0,0,1,0,0,0,0,3960,3227,4858,3225,1713,1056,483,151,3,3,5,4,1,2,0,1,0,1,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,18649,36,7,7,0,0,1,0,0,0,0,3957,3225,4852,3221,1710,1053,480,151,5,5,8,6,4,4,3,1,1,0,3,2,0,1,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,18634,37,17,10,0,0,2,0,0,0,0,3952,3225,4848,3218,1708,1052,480,151,6,2,10,9,5,2,3,0,5,3,3,1,1,3,0,1,0,1,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,18606,49,30,11,1,0,3,0,0,0,0,3946,3221,4841,3213,1706,1048,480,151,12,4,14,9,3,5,2,0,4,5,6,6,4,3,1,1,0,1,5,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,18518,115,41,17,0,0,8,0,1,0,0,3927,3207,4818,3200,1700,1039,478,149,26,17,31,18,7,13,1,2,5,5,10,9,5,2,4,1,0,2,7,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18427,177,52,25,1,0,16,1,1,0,0,3908,3193,4796,3187,1688,1033,475,147,41,28,43,26,17,14,4,4,9,4,15,10,5,6,2,1,0,3,9,4,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,3,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,18277,265,95,33,5,0,23,1,1,0,0,3876,3162,4758,3168,1677,1022,471,143,61,48,66,33,21,22,8,6,16,13,26,19,9,8,2,2,0,3,9,7,7,6,0,1,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,10,4,4,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,18025,424,157,47,7,0,35,2,3,0,0,3823,3114,4697,3129,1650,1007,465,140,96,80,99,62,40,29,12,6,30,24,46,24,12,13,4,4,0,4,13,9,12,7,0,2,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,14,8,6,4,0,1,2,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13,17725,579,244,82,4,0,55,3,8,0,0,3767,3055,4621,3074,1628,986,455,139,112,115,143,93,51,42,19,4,60,40,61,39,17,16,5,6,0,8,27,17,15,10,2,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,23,12,9,5,2,2,2,0,2,0,0,0,0,1,0,0,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0
14,17296,793,372,126,7,0,88,8,10,0,0,3669,2990,4511,3001,1586,965,437,137,161,138,198,136,78,47,31,4,91,67,91,53,29,27,10,4,0,16,47,26,17,11,3,6,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,37,18,12,11,3,4,2,1,6,0,0,1,0,1,0,0,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,0
15,16787,1012,565,167,14,0,125,13,17,0,0,3569,2897,4377,2910,1545,940,420,129,210,178,263,171,89,53,37,11,114,102,137,93,51,43,20,5,0,22,65,36,21,13,4,6,0,1,3,4,3,3,0,0,0,0,0,0,0,0,0,0,65,26,12,13,4,4,0,1,3,3,3,2,0,0,2,0,3,2,7,0,2,3,0,0,0,0,0,0,0,0,0,0
16,16192,1260,753,250,23,0,182,15,25,0,0,3447,2788,4214,2808,1500,904,406,125,267,225,336,206,105,76,33,12,146,137,185,134,67,45,32,7,0,32,98,55,30,21,9,5,0,2,6,5,5,4,0,1,0,0,0,0,0,0,0,0,93,41,17,17,5,6,1,2,6,2,4,2,0,0,1,0,5,4,7,2,3,3,1,0,0,0,0,0,0,0,0,0
17,15581,1398,973,385,30,0,269,22,42,0,0,3308,2680,4063,2698,1446,871,398,117,308,245,362,247,116,80,26,14,197,186,239,162,86,59,35,9,0,45,147,88,45,34,19,7,0,2,10,5,7,4,0,2,0,0,0,0,0,0,0,0,136,62,31,20,9,5,3,3,7,5,4,4,0,1,1,0,8,6,11,5,6,5,1,0,0,0,0,0,0,0,0,0
18,15010,1441,1187,556,54,0,355,35,62,0,0,3178,2591,3917,2595,1392,839,387,111,329,243,366,259,119,82,30,13,248,214,309,197,108,67,31,13,0,80,197,129,65,47,29,9,0,6,23,11,7,5,1,1,0,0,0,0,0,0,0,0,184,82,36,26,12,9,3,3,13,7,6,4,2,2,1,0,12,8,13,8,10,8,1,2,0,0,0,0,0,0,0,0
19,14378,1482,1405,734,83,0,464,62,92,0,0,3049,2469,3760,2480,1344,801,368,107,332,256,364,251,138,92,37,12,296,260,372,249,107,77,31,13,0,109,254,174,88,59,37,13,0,11,38,16,8,6,3,1,0,0,0,0,0,0,0,0,244,101,50,36,16,10,5,2,26,8,9,10,3,4,1,1,17,17,20,13,11,10,1,3,0,0,0,0,0,0,0,0
20,13723,1528,1592,926,110,1,595,90,135,0,0,2905,2349,3589,2374,1284,761,357,104,347,281,369,260,143,91,30,7,339,278,427,273,128,92,38,17,0,142,326,223,103,76,42,14,0,17,45,24,13,7,2,2,0,0,0,0,0,0,0,1,302,127,66,44,27,16,10,3,48,17,8,9,3,3,1,1,23,20,37,22,14,13,3,3,0,0,0,0,0,0,0,0
21,13014,1607,1726,1118,162,1,742,127,203,0,0,2751,2235,3386,2249,1214,732,348,99,355,289,418,272,153,86,25,9,383,295,454,298,147,98,38,13,0,178,388,269,121,93,49,20,0,19,66,37,22,12,6,0,0,0,0,0,0,0,0,1,371,153,89,60,38,16,12,3,63,29,11,11,4,5,2,2,41,33,55,33,16,17,3,5,0,0,0,0,0,0,0,0
22,12259,1748,1772,1280,255,1,894,188,303,0,0,2567,2122,3193,2122,1147,692,320,96,403,293,454,300,160,89,41,8,391,308,449,301,164,105,40,14,0,208,466,305,133,100,47,21,0,26,94,62,37,22,12,2,0,0,0,0,0,0,0,1,452,180,102,79,44,24,11,2,90,46,24,13,7,3,2,3,61,48,85,47,23,24,10,5,0,0,0,0,0,0,0,0
23,11551,1733,1884,1456,368,1,1016,232,459,0,0,2436,1990,3017,1994,1076,648,300,90,373,292,447,294,167,103,47,10,433,330,462,327,175,106,38,13,0,231,553,341,155,106,50,20,0,59,118,88,46,31,21,5,0,0,0,0,0,0,0,1,513,205,113,95,47,26,13,4,124,50,23,14,10,6,2,3,85,74,134,76,39,33,12,6,0,0,0,0,0,0,0,0
24,10670,1929,1962,1585,456,1,1121,302,674,0,0,2239,1843,2781,1849,997,594,283,84,420,321,512,330,174,109,51,12,454,344,478,333,187,116,39,11,0,251,593,368,179,122,52,20,0,72,151,101,59,38,26,9,0,0,0,0,0,0,0,1,564,226,132,100,52,30,12,5,159,59,31,29,12,9,2,1,128,115,189,119,55,41,18,9,0,0,0,0,0,0,0,0
25,9902,1939,2068,1725,528,1,1212,366,959,0,0,2067,1727,2571,1711,928,554,270,74,421,317,523,336,169,106,49,18,477,346,513,351,214,119,37,11,0,281,637,399,190,135,62,21,0,83,188,123,61,42,25,6,0,0,0,0,0,0,0,1,626,237,141,110,54,31,8,5,190,70,37,29,19,13,6,2,183,170,257,170,80,59,26,14,0,0,0,0,0,0,0,0
26,9049,2007,2143,1850,601,2,1304,441,1303,0,0,1875,1601,2352,1574,839,502,241,65,438,320,520,340,196,119,51,23,473,353,572,357,203,120,54,11,0,295,677,434,221,142,61,20,0,93,209,145,71,49,28,6,0,0,0,0,0,0,0,2,703,250,137,115,55,35,5,4,228,81,50,41,23,10,5,3,247,238,350,223,107,82,38,18,0,0,0,0,0,0,0,0
27,8222,2001,2278,1935,724,2,1347,534,1657,0,1,1694,1452,2142,1427,766,460,220,61,451,332,515,348,179,108,51,17,487,374,616,378,214,133,59,17,0,308,681,458,251,151,66,20,0,107,265,183,78,55,30,6,0,0,0,0,0,0,0,2,729,257,142,112,61,35,6,5,280,96,60,47,29,14,5,3,323,305,446,276,137,103,46,21,0,0,0,0,0,0,0,0
28,7323,2089,2325,2021,831,2,1414,565,2130,0,1,1510,1288,1914,1266,674,416,201,54,459,360,538,352,202,106,54,18,504,390,611,400,213,132,58,17,0,319,705,474,262,170,68,23,0,131,306,195,99,61,32,7,0,0,0,0,0,0,0,2,769,255,158,123,67,33,6,3,300,111,48,57,25,16,4,4,422,377,587,362,173,125,60,24,0,0,0,0,0,0,0,0
29,6367,2223,2330,2156,872,2,1491,632,2627,0,1,1334,1117,1660,1101,579,356,173,47,462,396,562,377,226,122,60,18,498,383,625,411,210,129,57,17,0,337,764,506,270,178,75,26,0,147,313,201,105,64,33,9,0,0,0,0,0,0,0,2,819,275,160,117,73,34,10,3,333,114,69,62,28,19,2,5,518,462,714,454,224,157,73,25,0,0,0,0,0,0,0,0
30,5286,2444,2416,2233,923,2,1539,675,3182,0,1,1112,926,1379,917,482,295,136,39,492,451,638,413,239,125,67,19,524,391,631,425,218,143,64,20,0,334,791,521,300,180,79,28,0,173,326,210,101,68,39,6,0,0,0,0,0,0,0,2,837,288,168,122,73,37,12,2,354,129,74,61,35,15,2,5,645,539,860,560,267,196,84,31,0,0,0,0,0,0,0,0
31,4170,2607,2562,2313,1010,2,1552,750,3733,1,1,882,713,1121,707,377,227,109,34,537,475,641,461,253,148,71,21,539,456,669,436,239,139,68,16,0,334,832,549,298,186,85,29,0,173,350,240,128,74,36,9,0,0,0,0,0,0,0,2,828,296,181,118,71,41,14,3,410,142,71,66,39,17,1,4,768,642,1002,652,310,227,99,33,0,0,0,0,0,0,0,1
32,3118,2637,2747,2400,1039,1,1603,752,4401,2,0,659,541,833,534,286,159,82,24,559,453,681,462,236,157,69,20,571,509,676,465,275,145,80,26,0,349,884,566,297,195,82,27,0,175,352,248,144,75,37,8,0,0,0,0,0,0,0,1,843,306,199,126,65,45,17,2,414,138,78,58,38,20,2,4,918,760,1164,770,374,263,114,38,0,0,0,0,0,0,0,2
33,2093,2635,2864,2497,1105,2,1660,774,5068,2,0,439,359,564,367,183,115,49,17,560,449,682,458,239,151,74,22,612,539,709,478,284,143,74,25,0,361,901,600,314,194,98,29,0,176,391,252,154,91,32,9,0,0,0,0,0,0,0,2,862,330,207,115,71,51,22,2,417,139,84,77,38,14,3,2,1074,878,1329,882,432,300,131,42,0,0,0,0,0,0,0,2
34,1350,2287,3006,2551,1191,2,1735,803,5773,2,0,277,225,379,234,122,74,27,12,492,396,591,381,206,132,72,17,622,534,762,539,291,152,80,26,0,399,903,606,324,199,89,31,0,185,414,274,166,96,43,13,0,0,0,0,0,0,0,2,903,342,212,130,72,53,22,1,437,157,88,63,35,13,7,3,1233,993,1518,1002,499,340,143,45,0,0,0,0,0,0,0,2
35,729,1923,3012,2688,1195,2,1803,790,6556,2,0,153,136,212,116,56,38,9,9,411,317,509,322,183,110,59,12,640,514,759,534,294,168,81,22,0,434,944,651,331,198,95,35,0,184,421,279,160,91,48,12,0,0,0,0,0,0,0,2,924,367,224,132,75,53,24,4,428,149,86,65,35,19,7,1,1408,1130,1712,1130,581,382,160,53,0,0,0,0,0,0,0,2
36,391,1413,2876,2782,1243,2,1884,789,7318,2,0,81,79,115,59,28,19,5,5,300,225,372,253,130,79,45,9,617,501,739,495,267,165,70,22,0,452,970,664,361,197,104,34,0,175,454,305,156,98,42,13,0,0,0,0,0,0,0,2,960,387,236,133,84,55,25,4,434,153,86,57,33,19,5,2,1572,1259,1895,1263,656,427,187,59,0,0,0,0,0,0,0,2
37,171,954,2624,2848,1268,2,1910,852,8069,2,0,30,33,58,28,13,5,2,2,199,164,250,167,90,51,24,9,566,443,699,440,229,155,73,19,0,466,962,695,377,202,107,39,0,184,482,297,156,100,38,11,0,0,0,0,0,0,0,2,994,397,221,131,88,49,26,4,449,167,106,68,30,23,8,1,1726,1377,2089,1403,732,474,205,63,0,0,0,0,0,0,0,2
38,76,553,2245,2836,1330,2,1890,892,8874,2,0,9,14,26,15,8,2,0,2,126,104,154,81,42,29,12,5,465,375,597,383,206,136,65,18,0,473,965,695,369,197,97,40,0,198,486,320,167,101,49,9,0,0,0,0,0,0,0,2,1011,381,213,129,82,46,24,4,459,176,106,67,43,29,12,0,1894,1510,2320,1539,798,519,224,70,0,0,0,0,0,0,0,2
39,49,295,1748,2755,1355,3,1806,968,9719,2,0,6,5,17,12,7,2,0,0,59,69,85,44,21,11,3,3,366,287,456,293,168,108,56,14,0,434,963,691,345,189,96,37,0,238,485,311,168,99,42,12,0,0,0,0,0,0,0,3,960,360,211,114,79,51,25,6,505,198,109,66,45,30,15,0,2068,1640,2541,1698,882,569,246,75,0,0,0,0,0,0,0,2
40,39,132,1277,2549,1468,4,1678,991,10560,2,1,5,2,14,9,7,2,0,0,21,36,38,21,10,3,1,2,278,219,335,213,113,69,41,9,0,384,897,622,329,195,85,37,0,260,508,357,184,97,49,13,0,0,0,0,0,0,0,4,900,326,196,107,74,47,24,4,508,202,122,68,48,27,13,3,2252,1802,2757,1832,950,619,270,78,0,0,0,0,0,0,0,2
41,37,44,868,2281,1532,4,1460,1024,11448,2,1,5,2,13,9,7,1,0,0,5,12,17,5,1,3,0,1,193,152,227,144,85,40,21,6,0,363,804,552,273,178,78,33,0,246,531,365,208,108,57,17,0,0,0,0,0,0,0,4,795,276,165,97,59,42,22,4,523,219,128,62,48,28,13,3,2443,1961,2982,1995,1034,659,292,82,0,0,0,0,0,0,0,2
42,37,14,534,1941,1518,7,1235,1014,12398,2,2,5,2,13,9,7,1,0,0,1,6,4,2,0,1,0,0,114,100,138,93,48,22,15,4,0,313,706,446,230,149,70,27,0,239,513,392,204,106,50,14,0,0,0,0,0,0,0,7,675,219,146,85,48,40,17,5,539,217,113,65,40,21,16,3,2630,2135,3234,2137,1138,719,315,90,0,0,0,0,0,0,0,2
43,37,3,315,1528,1521,7,1000,965,13321,3,1,5,2,13,9,7,1,0,0,0,3,0,0,0,0,0,0,62,69,93,47,21,15,5,3,0,238,553,349,187,120,59,22,0,252,522,385,196,100,51,15,0,0,0,0,0,0,0,7,533,181,118,75,41,33,14,5,546,194,99,57,36,21,12,0,2818,2292,3469,2307,1227,769,342,97,0,0,0,0,0,0,0,3
44,37,0,162,1155,1427,6,745,924,14240,4,2,5,2,13,9,7,1,0,0,0,0,0,0,0,0,0,0,28,42,48,24,9,7,2,2,0,178,412,254,151,94,48,18,0,244,503,363,165,90,48,14,0,0,0,0,0,0,0,6,398,139,85,62,30,19,9,3,511,178,105,53,34,29,12,2,3022,2448,3701,2464,1319,819,364,103,0,0,0,0,0,0,0,4
45,37,0,68,814,1260,5,536,833,15143,4,2,5,2,13,9,7,1,0,0,0,0,0,0,0,0,0,0,8,16,16,16,5,5,0,2,0,138,298,174,99,55,37,13,0,201,452,311,152,90,42,12,0,0,0,0,0,0,0,5,291,101,61,44,19,13,5,2,458,160,90,59,33,21,10,2,3202,2613,3937,2616,1400,874,389,112,0,0,0,0,0,0,0,4
46,37,0,27,530,1100,4,365,685,15948,4,2,5,2,13,9,7,1,0,0,0,0,0,0,0,0,0,0,3,10,7,5,1,0,0,1,0,86,194,112,73,36,18,11,0,188,400,265,120,74,43,10,0,0,0,0,0,0,0,4,195,68,43,33,14,7,4,1,384,126,70,53,27,19,3,3,3377,2751,4140,2752,1473,922,415,118,0,0,0,0,0,0,0,4
47,37,0,9,323,887,6,222,581,16631,4,2,5,2,13,9,7,1,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,0,0,53,115,76,38,20,13,8,0,145,325,208,108,64,27,10,0,0,0,0,0,0,0,6,114,47,26,18,11,3,3,0,329,97,65,46,19,19,2,4,3515,2881,4322,2871,1532,952,438,120,0,0,0,0,0,0,0,4
48,37,0,2,191,686,8,127,443,17202,4,2,5,2,13,9,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,38,74,40,17,13,4,5,0,107,250,171,86,41,26,5,0,0,0,0,0,0,0,8,61,33,19,7,4,2,1,0,253,66,46,40,21,11,4,2,3644,2984,4465,2962,1580,991,448,128,0,0,0,0,0,0,0,4
49,37,0,1,100,497,6,63,345,17645,6,0,5,2,13,9,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,37,20,8,6,2,4,0,72,186,126,59,29,20,5,0,0,0,0,0,0,0,6,28,18,11,4,1,1,0,0,190,56,39,27,16,10,5,2,3741,3059,4581,3043,1624,1012,456,129,0,0,0,0,0,0,0,6
50,37,0,0,54,381,6,16,251,17949,6,2,5,2,13,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,15,5,4,0,4,0,65,151,82,46,17,16,4,0,0,0,0,0,0,0,6,8,4,2,1,0,1,0,0,129,52,29,19,12,7,1,2,3822,3096,4658,3103,1645,1029,466,130,0,0,0,0,0,0,0,6
51,37,0,0,19,265,8,8,154,18203,6,2,5,2,13,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,1,0,0,1,0,38,100,65,34,16,8,4,0,0,0,0,0,0,0,8,3,4,1,0,0,0,0,0,80,33,14,11,9,6,0,1,3876,3148,4733,3139,1664,1036,475,132,0,0,0,0,0,0,0,6
52,37,0,0,6,173,6,4,105,18361,8,1,5,2,13,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,24,64,46,26,8,3,2,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,59,24,10,7,2,3,0,0,3899,3175,4779,3166,1680,1047,480,135,0,0,0,0,0,0,0,8
53,37,0,0,1,112,6,1,66,18468,9,1,5,2,13,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,37,32,18,3,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,34,17,7,5,1,2,0,0,3924,3191,4810,3183,1689,1053,482,136,0,0,0,0,0,0,0,9
54,37,0,0,1,83,5,0,41,18524,9,1,5,2,13,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,28,25,12,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,21,10,4,4,0,2,0,0,3938,3203,4822,3191,1696,1055,482,137,0,0,0,0,0,0,0,9
55,37,0,0,0,53,5,0,29,18567,9,1,5,2,13,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,16,9,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,10,2,3,0,1,0,0,3946,3211,4834,3201,1699,1056,483,137,0,0,0,0,0,0,0,9
56,37,0,0,0,32,5,0,15,18602,9,2,5,2,13,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,7,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,6,1,2,0,1,0,0,3954,3218,4844,3208,1701,1057,483,137,0,0,0,0,0,0,0,9
57,37,0,0,0,20,4,0,12,18618,9,2,5,2,13,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,5,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,0,1,0,1,0,0,3955,3222,4849,3211,1703,1057,483,138,0,0,0,0,0,0,0,9
58,37,0,0,0,11,3,0,8,18631,10,1,5,2,13,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,3955,3225,4852,3214,1705,1058,483,139,0,0,0,0,0,0,0,10
